objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,redshift,redshift_err,class
1237648704060719359,19.75537,17.74688,16.60003,16.05521,15.59393,0.2474164,0.1927852,0.1333679,0.09910665,0.07371715,0.1206439,2.690828e-05,GALAXY
1237648704060719880,24.71263,23.17425,21.08068,19.86275,19.31077,0.2477311,0.1930304,0.1335375,0.09923271,0.07381091,0.5377796,0.0001277286,GALAXY
1237648704060719968,22.3627,21.7381,19.88559,19.01708,18.48921,0.2518864,0.1962682,0.1357774,0.1008972,0.07504895,0.4555095,7.197189e-05,GALAXY
1237648704060784718,19.65315,17.70398,16.7025,16.25833,15.84867,0.2495358,0.1944366,0.1345103,0.09995559,0.07434859,0.1148975,2.173466e-05,GALAXY
1237648704060784894,20.37162,18.53208,17.54663,17.10719,16.77061,0.2518355,0.1962285,0.13575,0.1008768,0.0750338,0.1148329,3.07333e-05,GALAXY
1237648704060784983,20.3379,18.31712,17.17435,16.72958,16.32804,0.2535954,0.1975998,0.1366986,0.1015817,0.07555814,0.1306018,2.410005e-05,GALAXY
1237648704060785026,20.24673,18.40705,17.33779,16.88302,16.49503,0.2492254,0.1941948,0.134343,0.09983127,0.07425612,0.1317046,2.991708e-05,GALAXY
1237648704060785043,21.65097,19.37106,17.88426,17.36197,16.93325,0.2648183,0.2063446,0.1427482,0.1060772,0.07890198,0.2283821,3.116003e-05,GALAXY
1237648704060785193,21.61856,21.245,20.26059,19.45114,18.89535,0.2535338,0.1975518,0.1366654,0.1015571,0.0755398,0.6244065,5.547529e-05,GALAXY
1237648704060850227,19.61547,18.16799,17.15893,16.63684,16.30711,0.2485311,0.1936537,0.1339688,0.09955315,0.07404925,0.1549926,3.069027e-05,GALAXY
1237648704060850517,20.22398,18.1261,17.02324,16.58952,16.20913,0.274806,0.214127,0.148132,0.110078,0.0818778,0.1316982,2.637484e-05,GALAXY
1237648704060850570,20.44254,18.73816,17.77854,17.3375,16.93211,0.2548134,0.1985489,0.1373552,0.1020696,0.07592104,0.1229035,2.88539e-05,GALAXY
1237648704060850584,19.96531,18.28457,17.257,16.79737,16.38717,0.2838443,0.2211696,0.1530041,0.1136984,0.08457074,0.1308711,2.432647e-05,GALAXY
1237648704060850687,21.98224,20.28504,18.58259,17.9884,17.54162,0.2675001,0.2084343,0.1441939,0.1071515,0.07970104,0.2820159,4.308151e-05,GALAXY
1237648704060915759,23.92981,21.36892,19.44872,18.79831,18.48443,0.2606584,0.2031032,0.1405059,0.1044109,0.07766254,0.3360162,5.778307e-05,GALAXY
1237648704060915938,20.07813,18.36068,17.30033,16.72459,16.29198,0.2788565,0.2172831,0.1503154,0.1117005,0.08308464,0.131951,2.472742e-05,GALAXY
1237648704060915948,20.04792,18.50286,17.69557,17.28542,17.01355,0.271355,0.211438,0.1462718,0.1086956,0.08084957,0.1304383,1.693589e-05,GALAXY
1237648704060916070,20.28405,18.89977,17.73809,17.19284,16.86879,0.2853554,0.222347,0.1538186,0.1143037,0.08502096,0.2285782,3.475645e-05,GALAXY
1237648704060981354,17.78182,15.9131,15.06357,14.64836,14.30341,0.2956673,0.230382,0.1593772,0.1184343,0.08809338,0.02883187,8.343227e-06,GALAXY
1237648704060981527,19.86589,18.21117,17.42484,17.04811,16.73303,0.2740279,0.2135207,0.1477126,0.1097663,0.08164597,0.1317495,2.197367e-05,GALAXY
1237648704060981634,18.41869,17.08038,16.47033,16.13791,15.83057,0.2902588,0.2261677,0.1564618,0.1162679,0.08648192,0.02847699,7.08734e-06,GALAXY
1237648704060982416,23.38506,22.16416,20.21618,19.33721,18.78237,0.282182,0.2198743,0.152108,0.1130326,0.08407547,0.4980643,0.0001074528,GALAXY
1237648704061047095,18.9365,17.6018,16.9509,16.58021,16.28622,0.2789881,0.2173856,0.1503864,0.1117532,0.08312385,0.05210726,6.842762e-06,GALAXY
1237648704061047108,20.26517,18.40372,17.39472,16.94819,16.58159,0.2741223,0.2135942,0.1477635,0.1098041,0.08167409,0.118962,2.130475e-05,GALAXY
1237648704061047388,22.65178,20.70479,18.96658,18.38971,17.9745,0.302241,0.2355042,0.1629207,0.1210675,0.090052,0.323884,5.154424e-05,GALAXY
1237648704061047626,22.80792,22.02258,20.39782,19.40042,19.03807,0.2769103,0.2157666,0.1492663,0.1109209,0.08250477,0.6216043,0.0001257265,GALAXY
1237648704061047678,23.25816,21.53764,20.89518,19.85034,19.41609,0.2876738,0.2241535,0.1550683,0.1152324,0.08571173,0.7147274,7.514326e-05,GALAXY
1237648704585662641,20.69178,18.76838,17.68217,17.18957,16.84236,0.1187321,0.09251525,0.06400163,0.04756007,0.03537595,0.1523384,3.49601e-05,GALAXY
1237648704585662865,23.79132,21.99652,20.40593,19.48305,19.25461,0.1031355,0.08036252,0.05559442,0.04131261,0.03072899,0.5669037,0.0001708708,GALAXY
1237648704585662884,23.20472,22.23272,20.48755,19.57254,18.90709,0.1001871,0.07806507,0.05400506,0.04013155,0.0298505,0.5048414,0.0001550394,GALAXY
1237648704585663201,24.53938,22.03534,20.36415,19.34721,18.97953,0.1176506,0.09167256,0.06341866,0.04712686,0.03505372,0.4994081,0.0001771169,GALAXY
1237648704585728192,18.7655,17.43858,16.87152,16.56178,16.48259,0.1077647,0.08396953,0.05808973,0.04316689,0.03210824,0.02165666,2.526655e-05,GALAXY
1237648704585728249,20.3652,18.51857,17.70681,17.32907,17.03621,0.1087898,0.08476827,0.0586423,0.04357751,0.03241366,0.09771052,2.40854e-05,GALAXY
1237648704585728298,21.73524,20.15219,18.51413,17.99719,17.5884,0.1062355,0.08277801,0.05726545,0.04255436,0.03165263,0.3085954,6.512737e-05,GALAXY
1237648704585728400,24.69895,22.69931,21.12545,20.12751,19.52138,0.1042763,0.08125138,0.05620932,0.04176955,0.03106887,0.5216013,0.0002060248,GALAXY
1237648704585728645,22.62721,22.92977,20.91738,19.65037,19.03847,0.1058227,0.08245631,0.0570429,0.04238899,0.03152962,0.6619102,0.0002738943,GALAXY
1237648704585728689,24.98974,21.40011,19.7703,18.97581,18.62432,0.1049256,0.08175734,0.05655935,0.04202966,0.03126234,0.4747747,0.0001189859,GALAXY
1237648704585793759,20.13081,18.32322,17.45266,17.08052,16.75475,0.1134766,0.08842022,0.0611687,0.0454549,0.03381009,0.08556654,2.177749e-05,GALAXY
1237648704585793890,24.84765,23.45808,20.86696,19.59276,19.06456,0.1190387,0.09275413,0.06416687,0.04768287,0.03546729,0.6213588,0.0002555765,GALAXY
1237648704585794023,24.73133,23.68966,21.3898,20.10192,19.42879,0.1162515,0.09058242,0.06266449,0.04656643,0.03463687,0.691471,0.0002233266,GALAXY
1237648704585794206,24.6085,22.44453,20.96659,19.9123,19.59871,0.1143445,0.08909647,0.06163653,0.04580254,0.03406868,0.5853865,0.0002060792,GALAXY
1237648704585859292,19.8511,18.4749,17.67463,17.22218,16.95321,0.1295097,0.1009131,0.0698112,0.0518772,0.03858711,0.1444571,9.964811e-06,GALAXY
1237648704585859598,22.8635,22.25292,20.49362,19.67059,19.43938,0.1157336,0.0901788,0.06238528,0.04635895,0.03448254,0.4775985,0.0002630568,GALAXY
1237648704585860114,22.98898,22.95002,20.80937,19.66966,19.19105,0.1208717,0.09418244,0.06515498,0.04841713,0.03601345,0.5741406,0.0002367601,GALAXY
1237648704585924753,19.98578,18.09401,17.2577,16.68567,16.44003,0.1122818,0.08748918,0.06052461,0.04497627,0.03345408,0.07774528,1.42102e-05,GALAXY
1237648704585924795,18.66625,17.37481,16.77762,16.43484,16.20444,0.1309864,0.1020637,0.07060719,0.05246871,0.03902708,0.07281715,1.151903e-05,GALAXY
1237648704585924818,19.87734,18.25216,17.35242,16.94824,16.61562,0.1318502,0.1027368,0.07107285,0.05281474,0.03928447,0.1463688,3.91674e-05,GALAXY
1237648704585924828,19.22516,17.97956,17.16069,16.70736,16.39718,0.1223787,0.09535664,0.06596728,0.04902076,0.03646244,0.1409499,5.948139e-06,GALAXY
1237648704585924866,19.66417,17.81586,16.93966,16.53839,16.17976,0.109885,0.08562165,0.05923267,0.04401622,0.03273998,0.07770815,1.790279e-05,GALAXY
1237648704585925092,23.50494,22.20031,20.51343,19.54334,18.89076,0.119233,0.09290558,0.06427165,0.04776073,0.03552521,0.5611891,0.0001712466,GALAXY
1237648704585925094,22.12439,20.73238,19.07127,18.21083,17.68805,0.1307015,0.1018417,0.07045364,0.0523546,0.0389422,0.4778001,0.0001255007,GALAXY
1237648704585925217,24.76266,21.8184,20.1043,19.23169,18.66666,0.1154019,0.08992039,0.06220651,0.0462261,0.03438373,0.4862027,0.0001874678,GALAXY
1237648704585925384,24.50158,22.03969,20.33442,19.33767,18.66449,0.1147171,0.08938679,0.06183737,0.04595179,0.03417969,0.5614706,0.0002130867,GALAXY
1237648704585925428,24.44055,21.28342,20.13146,19.19234,18.94239,0.1091029,0.08501226,0.05881109,0.04370295,0.03250696,0.559782,0.0002148224,GALAXY
1237648704585990170,20.87082,19.0639,17.71194,17.17742,16.87072,0.1078129,0.08400705,0.05811569,0.04318618,0.03212259,0.2682365,5.24731e-05,GALAXY
1237648704585990233,24.71161,21.93443,20.22382,19.036,18.72856,0.1225512,0.0954911,0.0660603,0.04908988,0.03651385,0.5192119,0.0001514304,GALAXY
1237648704585990322,18.98292,17.6378,16.95176,16.58465,16.35638,0.1281934,0.09988745,0.06910168,0.05134995,0.03819493,0.08550737,1.346785e-05,GALAXY
1237648704585990347,20.20741,18.55502,17.56026,17.11233,16.78068,0.1193839,0.09302311,0.06435296,0.04782115,0.03557014,0.1445339,1.819121e-05,GALAXY
1237648704585990350,20.26069,18.33756,17.26472,16.8239,16.47216,0.1225698,0.09550556,0.0660703,0.04909731,0.03651938,0.1449482,2.368928e-05,GALAXY
1237648704585990404,19.47421,17.62996,16.74303,16.35382,16.02758,0.1086141,0.08463138,0.0585476,0.04350714,0.03236132,0.08571386,2.181271e-05,GALAXY
1237648704585990613,23.17798,21.56607,19.80981,18.75408,18.42316,0.1093474,0.08520272,0.05894285,0.04380085,0.03257979,0.5211568,0.0001241779,GALAXY
1237648704585990933,23.05558,21.4811,19.78821,19.00603,18.39978,0.1087229,0.08471613,0.05860622,0.0435507,0.03239372,0.4329061,8.669294e-05,GALAXY
1237648704586055762,24.63384,22.49535,20.67914,19.48468,19.42659,0.1126353,0.08776464,0.06071517,0.04511788,0.03355941,0.5900866,0.0002567031,GALAXY
1237648704586055806,18.26813,17.2419,16.8041,16.54798,16.36221,0.1158667,0.09028253,0.06245704,0.04641227,0.0345222,0.03448889,6.037801e-06,GALAXY
1237648704586055838,19.0725,18.0419,17.38479,17.02726,16.83342,0.114119,0.08892077,0.06151498,0.04571222,0.0340015,0.1447831,9.07253e-06,GALAXY
1237648704586121273,24.25648,22.0029,20.24854,18.85822,18.39176,0.1102292,0.08588985,0.0594182,0.04415409,0.03284253,0.6472836,0.0001694269,GALAXY
1237648704586121318,21.31131,19.22716,17.80522,17.27309,16.89515,0.1179453,0.09190214,0.06357747,0.04724488,0.03514151,0.2471189,3.197293e-05,GALAXY
1237648704586121340,20.01278,18.11253,17.13869,16.65711,16.27371,0.1143579,0.08910693,0.06164376,0.04580792,0.03407268,0.07790425,1.225725e-05,GALAXY
1237648704586121380,19.34803,18.11881,17.25317,16.82927,16.54035,0.1127231,0.08783307,0.06076251,0.04515306,0.03358558,0.1712528,8.421788e-06,GALAXY
1237648704586121497,22.64912,19.84758,18.20191,17.57282,17.17706,0.1129022,0.0879726,0.06085904,0.04522479,0.03363893,0.3203083,7.222935e-05,GALAXY
1237648704586121848,24.14187,21.86893,20.43213,19.21943,18.78624,0.114478,0.08920049,0.06170848,0.04585602,0.03410845,0.6890469,0.0001688898,GALAXY
1237648704586121887,22.26348,21.45024,20.65289,19.74112,19.40671,0.1106461,0.08621469,0.05964293,0.04432109,0.03296674,0.6786114,0.0001604826,GALAXY
1237648704586122284,24.71902,23.13532,21.06174,19.76895,19.30001,0.1056748,0.08234113,0.05696321,0.04232977,0.03148557,0.6767426,0.000187279,GALAXY
1237648704586187285,23.50001,21.80673,20.38941,19.39403,19.25318,0.107068,0.08342668,0.05771419,0.04288783,0.03190067,0.5182016,0.0002604011,GALAXY
1237648704586187366,23.01683,21.9976,20.21854,19.36888,18.84623,0.1041492,0.08115236,0.05614083,0.04171865,0.03103101,0.4775961,0.0001201549,GALAXY
1237648704586187404,24.40709,21.37802,19.87813,18.83582,18.47338,0.1082719,0.08436476,0.05836315,0.04337008,0.03225937,0.5192883,0.0001368415,GALAXY
1237648704586187484,22.49041,21.82506,20.88084,19.8625,19.26136,0.1120816,0.08733319,0.06041669,0.04489608,0.03339443,0.7269759,0.0001970496,GALAXY
1237648704586187551,24.54106,22.21023,20.46075,19.54688,19.16834,0.1082436,0.08434265,0.05834786,0.04335871,0.03225091,0.4778591,0.0001362062,GALAXY
1237648704586252477,21.10706,19.08201,17.7388,17.23686,16.88039,0.113451,0.08840022,0.06115486,0.04544462,0.03380245,0.2049379,3.96734e-05,GALAXY
1237648704586252503,20.70408,18.62219,17.46551,16.97564,16.58644,0.1170828,0.0912301,0.06311256,0.0468994,0.03488453,0.1624072,4.398787e-05,GALAXY
1237648704586252608,21.7683,19.76056,18.24737,17.72289,17.38528,0.1081736,0.08428813,0.05831014,0.04333068,0.03223006,0.2449236,3.675653e-05,GALAXY
1237648704586252651,22.37722,21.37156,20.10615,19.21585,19.0534,0.1101143,0.08580031,0.05935626,0.04410806,0.03280829,0.5869852,3.967728e-05,GALAXY
1237648704586252659,22.72596,20.92218,19.13287,18.48933,17.99076,0.109004,0.08493515,0.05875774,0.0436633,0.03247748,0.3789751,6.655128e-05,GALAXY
1237648704586253228,23.59421,22.11832,20.21834,19.38564,18.88232,0.1084291,0.08448723,0.05844787,0.04343303,0.0323062,0.4766893,0.0001172207,GALAXY
1237648704586253365,24.89915,23.3094,21.48151,20.19854,19.54889,0.1156958,0.0901494,0.06236494,0.04634383,0.0344713,0.737768,0.0001816199,GALAXY
1237648704586317932,20.53469,18.59777,17.43087,16.97247,16.61444,0.1137063,0.08859916,0.06129249,0.04554689,0.03387852,0.1615448,3.229986e-05,GALAXY
1237648704586318001,20.78161,18.41754,17.09581,16.58287,16.22592,0.1147674,0.089426,0.0618645,0.04597195,0.03419469,0.2081211,3.661093e-05,GALAXY
1237648704586318015,17.13669,16.12643,15.68074,15.4805,15.25371,0.1115215,0.08689678,0.06011479,0.04467173,0.03322756,0.02233166,7.401626e-06,GALAXY
1237648704586318049,18.86904,17.33856,16.6038,16.20782,15.95463,0.1165838,0.09084127,0.06284357,0.04669951,0.03473585,0.08197466,1.096427e-05,GALAXY
1237648704586318527,23.87061,23.06364,20.99294,19.69843,19.18101,0.1170332,0.09119147,0.06308583,0.04687954,0.03486976,0.6757341,0.0001545218,GALAXY
1237648704061112600,21.38743,19.21663,17.81905,17.25951,16.8191,0.2962437,0.2308311,0.1596879,0.1186652,0.08826512,0.1940916,4.680479e-05,GALAXY
1237648704061112624,20.68242,18.49787,17.39785,16.92636,16.52623,0.3363539,0.2620847,0.181309,0.134732,0.1002159,0.1340791,2.907129e-05,GALAXY
1237648704061113237,22.86918,21.6999,19.97974,19.12129,18.57726,0.3450157,0.2688339,0.1859781,0.1382016,0.1027966,0.4337476,9.264721e-05,GALAXY
1237648704061113634,23.66328,22.95816,21.0027,19.77605,19.44576,0.3328019,0.259317,0.1793943,0.1333092,0.09915755,0.6093675,0.0001577823,GALAXY
1237648704061177945,24.62973,20.72253,18.99624,18.33119,22.82224,0.3551581,0.2767367,0.1914452,0.1422643,0.1058185,0.3611739,5.393364e-05,GALAXY
1237648704061177969,19.72131,18.12492,17.22585,16.67344,16.29317,0.3428446,0.2671422,0.1848077,0.137332,0.1021497,0.07673342,8.563248e-06,GALAXY
1237648704061178094,19.4041,18.13751,17.5058,17.1649,16.88136,0.359052,0.2797709,0.1935442,0.1438241,0.1069787,0.06781412,8.850065e-06,GALAXY
1237648704061178158,23.52775,22.64338,20.38347,19.3358,18.62446,0.3412183,0.265875,0.1839311,0.1366805,0.1016652,0.5581995,0.0001187808,GALAXY
1237648704061179313,24.40826,22.99352,21.08533,19.80467,19.32475,0.3699415,0.2882559,0.1994141,0.148186,0.1102232,0.6272203,0.0001764459,GALAXY
1237648704061243684,19.9939,18.6151,17.97321,17.59068,17.30765,0.3884779,0.3026994,0.209406,0.1556111,0.1157461,0.0583006,1.975666e-05,GALAXY
1237648704061243716,18.85016,17.00414,15.93295,15.36411,14.89315,0.3990891,0.3109675,0.2151259,0.1598616,0.1189077,0.0533567,2.01902e-05,GALAXY
1237648704061243835,20.14082,18.59769,17.87355,17.46019,17.12013,0.4005696,0.3121212,0.215924,0.1604547,0.1193488,0.05883771,1.565861e-05,GALAXY
1237648704061244381,23.14859,22.65939,21.0364,20.18583,19.5751,0.4130052,0.3218108,0.2226273,0.1654359,0.1230539,0.4369408,0.0001016913,GALAXY
1237648704061244404,22.88437,22.08437,20.14383,19.20696,18.90307,0.424066,0.3304293,0.2285895,0.1698665,0.1263495,0.4654823,0.0001321749,GALAXY
1237648704061309258,24.59882,22.65309,21.19043,20.21163,19.86107,0.4431526,0.3453015,0.238878,0.177512,0.1320363,0.5233948,0.0001628722,GALAXY
1237648704061309335,20.96428,19.06396,17.94115,17.44398,17.01221,0.4304133,0.3353752,0.232011,0.172409,0.1282406,0.122442,3.79347e-05,GALAXY
1237648704061309661,22.83117,21.50352,20.32544,19.56663,19.26265,0.4356177,0.3394304,0.2348164,0.1744937,0.1297913,0.5225353,4.034803e-05,GALAXY
1237648704061310225,22.76934,22.16917,20.22526,19.31153,18.78226,0.4442778,0.3461782,0.2394845,0.1779627,0.1323715,0.5007731,0.0001117202,GALAXY
1237648704061374711,20.9496,19.10655,17.85883,17.35069,16.9505,0.4575796,0.3565429,0.2466548,0.1832909,0.1363348,0.1510096,3.683249e-05,GALAXY
1237648704061374791,19.19338,17.99802,17.34986,16.96123,16.68874,0.4443516,0.3462358,0.2395243,0.1779922,0.1323935,0.09809822,1.087664e-05,GALAXY
1237648704061374853,21.13207,19.08044,17.6897,17.15239,16.72893,0.3976125,0.309817,0.21433,0.1592701,0.1184677,0.2037098,4.541707e-05,GALAXY
1237648704061374973,20.94414,19.12715,17.77739,17.22991,16.83116,0.4041435,0.3149059,0.2178504,0.1618862,0.1204136,0.203127,2.752612e-05,GALAXY
1237648704061375292,23.12576,22.02388,20.3025,19.22843,18.69137,0.4607237,0.3589928,0.2483495,0.1845503,0.1372715,0.5265257,0.0001206699,GALAXY
1237648704061375459,24.51011,21.83054,20.56215,19.70243,19.37539,0.4225625,0.3292578,0.2277791,0.1692643,0.1259015,0.5399164,9.691014e-05,GALAXY
1237648704061375476,23.57208,22.48733,21.07763,20.05185,19.71828,0.426107,0.3320197,0.2296897,0.170684,0.1269576,0.5431151,0.0001475763,GALAXY
1237648704061375501,23.87546,22.85788,21.47508,20.01734,19.76179,0.4540959,0.3538285,0.2447769,0.1818955,0.1352968,0.6101174,0.0002199962,GALAXY
1237648704061375523,23.43846,22.83599,21.21867,20.22977,19.78649,0.4732151,0.368726,0.2550829,0.1895539,0.1409933,0.5120099,0.0001770187,GALAXY
1237648704061440068,17.92732,16.10094,15.2147,14.76278,14.40327,0.3883849,0.3026269,0.2093559,0.1555738,0.1157184,0.03769721,1.067183e-05,GALAXY
1237648704061440281,19.30893,18.36954,18.08389,17.76825,17.63563,0.4692213,0.3656141,0.2529301,0.1879542,0.1398034,0.05420633,3.951769e-06,GALAXY
1237648704061440348,19.56433,18.46243,17.94774,17.61009,17.46623,0.3727662,0.2904569,0.2009367,0.1493175,0.1110648,0.1234999,7.135878e-06,GALAXY
1237648704061440399,18.92047,17.69802,17.10682,16.65518,16.42326,0.4544025,0.3540673,0.2449421,0.1820183,0.1353882,0.07688753,4.533083e-06,GALAXY
1237648704061440850,22.2761,21.99823,20.63811,19.70714,19.09809,0.3903829,0.3041838,0.2104329,0.1563742,0.1163137,0.5558208,0.0001171664,GALAXY
1237648704061505546,19.52081,17.49944,16.52356,16.07252,15.70357,0.4676085,0.3643573,0.2520607,0.1873081,0.1393228,0.06432447,1.527977e-05,GALAXY
1237648704061505583,18.8264,17.73623,17.36737,17.11852,17.0223,0.3763981,0.2932869,0.2028945,0.1507723,0.1121469,0.04980367,5.686405e-06,GALAXY
1237648704061505660,20.70551,18.47191,17.28856,16.77307,16.34837,0.4009629,0.3124276,0.2161359,0.1606122,0.1194659,0.1248015,1.537172e-05,GALAXY
1237648704061505664,20.48922,18.62734,17.55796,17.05507,16.6383,0.3993908,0.3112026,0.2152885,0.1599825,0.1189976,0.1248888,1.875834e-05,GALAXY
1237648704061505695,18.23463,17.1647,16.70341,16.40346,16.20003,0.3771775,0.2938942,0.2033146,0.1510846,0.1123792,0.04989543,6.09626e-06,GALAXY
1237648704061505776,18.03633,16.62396,15.97819,15.59403,15.31829,0.4540331,0.3537795,0.244743,0.1818703,0.1352781,0.06380635,9.156892e-06,GALAXY
1237648704061505849,19.57886,18.29944,17.69773,17.37793,17.13895,0.4105169,0.319872,0.221286,0.1644392,0.1223125,0.06114155,7.983859e-06,GALAXY
1237648704061506234,23.17092,21.82057,20.76339,19.94334,19.55164,0.4813443,0.3750603,0.2594649,0.1928103,0.1434154,0.6387085,8.386385e-05,GALAXY
1237648704061571243,20.26474,18.54239,17.63261,17.15621,16.80052,0.3998268,0.3115423,0.2155235,0.1601571,0.1191275,0.123237,1.423066e-05,GALAXY
1237648704061571381,19.0356,17.61734,16.86319,16.44796,16.15911,0.4654922,0.3627083,0.2509199,0.1864604,0.1386923,0.0859554,8.40253e-06,GALAXY
1237648704061571409,20.02007,18.04964,17.00171,16.53829,16.12809,0.4331785,0.3375298,0.2335015,0.1735167,0.1290645,0.08580692,2.373812e-05,GALAXY
1237648704061571439,22.53674,20.87953,19.06193,18.36587,17.97971,0.3804533,0.2964467,0.2050804,0.1523968,0.1133552,0.3397962,0.0001409709,GALAXY
1237648704061571448,20.23942,18.28246,17.33874,16.89053,16.52629,0.4857452,0.3784894,0.2618372,0.1945731,0.1447266,0.07224432,2.274559e-05,GALAXY
1237648704061571450,19.29574,18.22642,17.6154,17.21119,16.95568,0.4971515,0.3873771,0.2679857,0.1991421,0.1481251,0.08946303,1.008343e-05,GALAXY
1237648704061571515,23.10286,20.47976,18.78105,18.18474,17.74259,0.5021715,0.3912887,0.2706917,0.2011529,0.1496208,0.275649,4.039777e-05,GALAXY
1237648704061571529,20.1317,18.55049,17.33062,16.7225,16.1661,0.4718765,0.367683,0.2543614,0.1890178,0.1405945,0.1549644,2.750761e-05,GALAXY
1237648704061636652,24.94061,22.48996,20.82747,19.5998,19.26761,0.449944,0.3505933,0.2425388,0.1802323,0.1340598,0.5516185,0.0001301979,GALAXY
